zip_code,population,median_hh_income,poverty_count,%_poverty
02302,12364.0,83092.0,1401,11.33
02322,2816.0,144236.0,137,4.87
02324,21584.0,114908.0,874,4.05
02325,2039.0,,0,0.0
02330,10221.0,75125.0,600,5.87
02332,15092.0,175170.0,719,4.76
02333,13221.0,128979.0,482,3.65
02338,6984.0,105348.0,238,3.41
02339,13292.0,174196.0,758,5.7
02341,9321.0,117886.0,203,2.18
02343,7600.0,105244.0,636,8.37
02346,22207.0,93176.0,1655,7.45
02347,10994.0,126848.0,567,5.16
02350,140.0,,0,0.0
02351,14647.0,118574.0,594,4.06
02356,10054.0,126042.0,483,4.8
02357,1114.0,,0,0.0
02359,17180.0,141645.0,759,4.42
02360,55653.0,113072.0,3076,5.53
02364,13350.0,116160.0,358,2.68
02366,154.0,,0,0.0
02367,2845.0,120114.0,259,9.1
02368,10272.0,87888.0,1185,11.54
02370,14951.0,103750.0,1101,7.36
02375,8804.0,120658.0,283,3.21
02379,7050.0,121477.0,334,4.74
02382,13487.0,107031.0,857,6.35
02420,9239.0,230456.0,263,2.85
02421,10130.0,189308.0,405,4.0
02445,15583.0,158732.0,1328,8.52
02446,20736.0,137381.0,2159,10.41
02451,10560.0,128827.0,524,4.96
02452,10566.0,113506.0,690,6.53
02453,19095.0,108939.0,1257,6.58
02457,1051.0,,0,0.0
02458,9578.0,159118.0,509,5.31
02459,13615.0,223393.0,287,2.11
02460,7083.0,149968.0,198,2.8
02461,4521.0,241108.0,164,3.63
02462,1031.0,227569.0,72,6.98
02464,2163.0,121016.0,179,8.28
02465,8105.0,174801.0,175,2.16
02466,6049.0,167404.0,328,5.42
02467,15388.0,177708.0,639,4.15
02468,4524.0,250001.0,33,0.73
02472,25080.0,119025.0,1377,5.49
02474,21345.0,140019.0,886,4.15
02476,13841.0,146250.0,643,4.65
02478,18804.0,179402.0,549,2.92
02481,12805.0,250001.0,282,2.2
02482,8124.0,235781.0,373,4.59
02492,18579.0,218733.0,740,3.98
02493,8706.0,250001.0,337,3.87
02494,7606.0,193500.0,51,0.67
02532,11792.0,91477.0,723,6.13
02534,965.0,182863.0,46,4.77
02535,1993.0,144583.0,65,3.26
02536,17863.0,95481.0,1170,6.55
02537,5922.0,130813.0,465,7.85
