zip_code,population,median_hh_income,poverty_count,%_poverty
01612,240.0,186087.0,1,0.42
01701,3189.0,124282.0,328,10.29
01702,8720.0,60901.0,2112,24.22
01718,17.0,,0,0.0
01719,245.0,250001.0,3,1.22
01720,1515.0,,49,3.23
01721,1125.0,,17,1.51
01730,834.0,205363.0,28,3.36
01731,177.0,,0,0.0
01740,414.0,164042.0,0,0.0
01741,274.0,250001.0,5,1.82
01742,1633.0,250001.0,92,5.63
01745,43.0,,0,0.0
01746,902.0,86563.0,14,1.55
01747,246.0,250001.0,43,17.48
01748,1264.0,171343.0,7,0.55
01749,1471.0,91071.0,158,10.74
01752,6786.0,94603.0,508,7.49
01754,753.0,170385.0,39,5.18
01756,240.0,206442.0,40,16.67
01757,4813.0,80382.0,226,4.7
01760,2189.0,111413.0,338,15.44
01770,403.0,250001.0,0,0.0
01772,463.0,,31,6.7
01773,276.0,,0,0.0
01775,325.0,250001.0,22,6.77
01776,1124.0,226750.0,12,1.07
01778,879.0,237778.0,80,9.1
01801,2576.0,113899.0,371,14.4
01803,1525.0,,75,4.92
01810,2345.0,160139.0,0,0.0
01821,1355.0,122417.0,81,5.98
01824,1629.0,162250.0,50,3.07
01826,2284.0,87075.0,291,12.74
01827,180.0,250001.0,0,0.0
01830,4662.0,78438.0,625,13.41
01832,3959.0,95536.0,699,17.66
01833,512.0,150000.0,6,1.17
01834,131.0,,0,0.0
01835,1718.0,100764.0,12,0.7
01840,944.0,23750.0,357,37.82
01841,10770.0,52770.0,1603,14.88
01843,4414.0,53803.0,536,12.14
01844,6342.0,86895.0,724,11.42
01845,1554.0,180433.0,68,4.38
01850,1952.0,61049.0,239,12.24
01851,2604.0,106200.0,795,30.53
01852,3135.0,70125.0,409,13.05
01854,2939.0,52407.0,533,18.14
01860,338.0,242672.0,10,2.96
01862,971.0,81536.0,34,3.5
01863,197.0,,0,0.0
01864,830.0,133333.0,0,0.0
01867,1418.0,134964.0,21,1.48
01876,1300.0,111042.0,0,0.0
01879,486.0,,0,0.0
01880,1363.0,130577.0,223,16.36
01886,904.0,239052.0,39,4.31
01887,1629.0,206484.0,46,2.82
01890,1633.0,207135.0,52,3.18
01901,266.0,,199,74.81
01902,8279.0,77583.0,935,11.29
01904,1834.0,95335.0,108,5.89
01905,4487.0,81438.0,510,11.37
01906,2619.0,130441.0,170,6.49
01907,785.0,176304.0,16,2.04
01908,169.0,149327.0,0,0.0
01913,1122.0,101343.0,213,18.98
01915,2372.0,84901.0,386,16.27
01921,496.0,250001.0,0,0.0
01922,114.0,,0,0.0
01923,902.0,127344.0,96,10.64
01929,38.0,,0,0.0
01930,1385.0,122060.0,103,7.44
01937,,,0,
01938,548.0,,4,0.73
01940,740.0,,14,1.89
01944,434.0,250001.0,2,0.46
01945,437.0,,0,0.0
01949,651.0,208466.0,7,1.08
01950,1018.0,165417.0,101,9.92
01951,183.0,,0,0.0
01952,763.0,83784.0,0,0.0
01960,5255.0,64633.0,308,5.86
01965,16.0,,16,100.0
01966,319.0,69643.0,0,0.0
01969,229.0,,17,7.42
01970,3886.0,58007.0,656,16.88
01982,175.0,,2,1.14
01983,396.0,250001.0,36,9.09
01984,167.0,,0,0.0
01985,477.0,250001.0,8,1.68
02019,1844.0,132500.0,120,6.51
02021,1216.0,,0,0.0
02025,399.0,250001.0,0,0.0
02026,1701.0,98516.0,62,3.64
02030,338.0,250001.0,0,0.0
02032,597.0,,14,2.35
02035,1283.0,163393.0,9,0.7
02038,1875.0,95299.0,129,6.88
02043,647.0,250001.0,11,1.7
02045,273.0,151719.0,13,4.76
02047,,,0,
02048,858.0,208942.0,37,4.31
02050,590.0,65733.0,22,3.73
02052,796.0,250001.0,38,4.77
02053,1125.0,188523.0,16,1.42
02054,552.0,,12,2.17
02056,625.0,,4,0.64
02061,494.0,,0,0.0
02062,2360.0,70521.0,688,29.15
02066,646.0,126076.0,37,5.73
02067,1139.0,222958.0,5,0.44
02071,63.0,,0,0.0
02072,2501.0,107813.0,68,2.72
02081,1018.0,153090.0,6,0.59
02090,1163.0,235250.0,16,1.38
02093,540.0,,52,9.63
02108,124.0,250001.0,10,8.06
02109,276.0,250001.0,19,6.88
02110,60.0,,9,15.0
02111,758.0,,314,41.42
02113,137.0,131250.0,11,8.03
02114,1186.0,113164.0,146,12.31
02115,2880.0,55434.0,497,17.26
02116,1969.0,32670.0,416,21.13
02118,2900.0,44672.0,542,18.69
02119,4268.0,43918.0,1020,23.9
02120,1145.0,44329.0,192,16.77
02121,6164.0,27305.0,2508,40.69
02122,3369.0,84237.0,637,18.91
02124,9377.0,51513.0,2907,31.0
02125,4921.0,71261.0,981,19.93
02126,4054.0,76149.0,789,19.46
02127,2606.0,47266.0,608,23.33
02128,16727.0,80476.0,2685,16.05
02129,1775.0,124127.0,152,8.56
02130,4043.0,82762.0,831,20.55
02131,3684.0,104375.0,442,12.0
02132,2239.0,157333.0,65,2.9
02133,67.0,,0,0.0
02134,1351.0,102674.0,199,14.73
02135,3960.0,75421.0,882,22.27
02136,4528.0,79632.0,662,14.62
02138,4355.0,95567.0,409,9.39
02139,3817.0,86594.0,361,9.46
02140,1672.0,125750.0,85,5.08
02141,1128.0,110781.0,234,20.74
02142,355.0,,21,5.92
02143,2031.0,142083.0,166,8.17
02144,2500.0,143889.0,246,9.84
02145,2732.0,70938.0,349,12.77
02148,5650.0,69899.0,303,5.36
02149,11540.0,89471.0,2257,19.56
02150,20070.0,62094.0,4824,24.04
02151,12348.0,84219.0,1581,12.8
02152,1336.0,121898.0,277,20.73
02155,5004.0,107828.0,427,8.53
02163,169.0,,5,2.96
02169,4947.0,67720.0,761,15.38
02170,559.0,,65,11.63
02171,854.0,133750.0,117,13.7
02176,2154.0,96477.0,115,5.34
02180,1528.0,,160,10.47
02184,1852.0,133900.0,166,8.96
02186,1749.0,250001.0,8,0.46
02188,532.0,41771.0,136,25.56
02189,939.0,75500.0,188,20.02
02190,784.0,171250.0,63,8.04
02191,389.0,79762.0,14,3.6
02199,134.0,,0,0.0
02203,,,0,
02205,,,0,
02210,305.0,219034.0,11,3.61
02215,2290.0,41667.0,350,15.28
02301,13605.0,67879.0,1896,13.94
02302,5827.0,80997.0,634,10.88
02322,254.0,52847.0,8,3.15
02324,1368.0,65582.0,128,9.36
02325,175.0,,0,0.0
02330,837.0,116004.0,33,3.94
02332,610.0,250001.0,0,0.0
