zip_code,population,median_hh_income,poverty_count,%_poverty
06437,970.0,107375.0,8,0.82
06438,97.0,,0,0.0
06439,,,0,
06441,368.0,,13,3.53
06442,116.0,,0,0.0
06443,519.0,,31,5.97
06444,,,0,
06447,667.0,116466.0,63,9.45
06450,12958.0,58244.0,2933,22.63
06451,9819.0,55385.0,2323,23.66
06455,113.0,,0,0.0
06456,,,0,
06457,5552.0,60174.0,1195,21.52
06459,77.0,,0,0.0
06460,2971.0,127989.0,142,4.78
06461,1708.0,106821.0,163,9.54
06467,2.0,,2,100.0
06468,1272.0,156908.0,1,0.08
06469,32.0,,0,0.0
06470,1893.0,,62,3.28
06471,416.0,108704.0,26,6.25
06472,162.0,,1,0.62
06473,1735.0,127341.0,272,15.68
06475,710.0,81190.0,0,0.0
06477,514.0,,92,17.9
06478,1509.0,130769.0,2,0.13
06479,453.0,,176,38.85
06480,354.0,86683.0,0,0.0
06481,39.0,,0,0.0
06482,952.0,142237.0,16,1.68
06483,3117.0,74656.0,231,7.41
06484,4907.0,107917.0,337,6.87
06488,1749.0,180787.0,15,0.86
06489,1711.0,118750.0,124,7.25
06492,4866.0,100403.0,420,8.63
06498,938.0,71261.0,83,8.85
06510,543.0,,229,42.17
06511,11322.0,47385.0,3852,34.02
06512,5672.0,65430.0,998,17.6
06513,17906.0,40744.0,4211,23.52
06514,4097.0,84006.0,572,13.96
06515,3941.0,47316.0,1685,42.76
06516,14605.0,66823.0,1804,12.35
06517,2481.0,87188.0,167,6.73
06518,1398.0,88158.0,163,11.66
06519,7534.0,48905.0,1773,23.53
06524,92.0,175313.0,0,0.0
06525,538.0,176136.0,56,10.41
06604,13311.0,43030.0,3953,29.7
06605,9857.0,41210.0,3305,33.53
06606,18701.0,66707.0,4254,22.75
06607,4363.0,40880.0,2090,47.9
06608,8616.0,43040.0,2950,34.24
06610,11169.0,44395.0,3160,28.29
06611,3096.0,170437.0,215,6.94
06612,258.0,215000.0,1,0.39
06614,5905.0,113194.0,321,5.44
06615,4108.0,70451.0,659,16.04
06702,1123.0,11820.0,565,50.31
06704,14710.0,47141.0,4759,32.35
06705,8984.0,53462.0,2062,22.95
06706,5460.0,38375.0,1496,27.4
06708,9515.0,56109.0,2189,23.01
06710,3192.0,23684.0,1333,41.76
06712,457.0,145337.0,24,5.25
06716,560.0,87907.0,11,1.96
06750,22.0,,0,0.0
06751,170.0,212188.0,32,18.82
06752,37.0,,0,0.0
06753,,,0,
06754,222.0,,9,4.05
06755,93.0,,0,0.0
06756,144.0,250001.0,15,10.42
06757,82.0,,0,0.0
06758,,,0,
06759,253.0,117813.0,0,0.0
06762,311.0,143426.0,23,7.4
06763,29.0,,5,17.24
06770,5441.0,57457.0,402,7.39
06776,3240.0,81524.0,255,7.87
06777,176.0,,170,96.59
06778,51.0,,1,1.96
06779,1043.0,,0,0.0
06782,112.0,,0,0.0
06783,107.0,,0,0.0
06784,235.0,,0,0.0
06785,50.0,,0,0.0
06786,768.0,110489.0,0,0.0
06787,661.0,250001.0,14,2.12
06790,4826.0,59309.0,1064,22.05
06791,332.0,170795.0,0,0.0
06793,218.0,83393.0,0,0.0
06794,223.0,47105.0,0,0.0
06795,1440.0,,250,17.36
06796,13.0,,8,61.54
06798,377.0,250001.0,23,6.1
06801,2858.0,104931.0,176,6.16
06804,1773.0,135859.0,220,12.41
06807,1009.0,250001.0,126,12.49
06810,20607.0,61786.0,4055,19.68
06811,5940.0,61875.0,346,5.82
06812,1806.0,165417.0,4,0.22
06820,1164.0,138269.0,300,25.77
06824,1721.0,128661.0,208,12.09
06825,2461.0,100573.0,188,7.64
06830,4562.0,59835.0,892,19.55
06831,1037.0,,137,13.21
06840,976.0,189563.0,103,10.55
06850,5310.0,98805.0,1218,22.94
06851,7263.0,93430.0,835,11.5
06853,76.0,,0,0.0
06854,13952.0,63539.0,2859,20.49
06855,2079.0,79886.0,201,9.67
06870,616.0,,41,6.66
06877,1527.0,92096.0,141,9.23
06878,1379.0,250001.0,183,13.27
06880,2444.0,250001.0,120,4.91
06883,924.0,250001.0,63,6.82
06890,196.0,196518.0,2,1.02
06896,787.0,189609.0,62,7.88
06897,1161.0,225045.0,72,6.2
06901,1892.0,61316.0,225,11.89
06902,25762.0,77431.0,4088,15.87
06903,1175.0,,75,6.38
06905,3382.0,88311.0,410,12.12
06906,3859.0,74859.0,328,8.5
06907,2095.0,116602.0,101,4.82
07001,3631.0,80043.0,662,18.23
07002,22065.0,70435.0,3358,15.22
07003,14936.0,102365.0,1933,12.94
07004,782.0,160651.0,223,28.52
07005,1834.0,111979.0,158,8.62
07006,2824.0,192708.0,40,1.42
07008,8577.0,80112.0,1404,16.37
07009,1042.0,,44,4.22
07010,8293.0,71707.0,842,10.15
07011,21711.0,80862.0,2157,9.94
07012,3951.0,92500.0,145,3.67
07013,7523.0,120102.0,688,9.15
07014,1651.0,130402.0,389,23.56
07016,1770.0,145667.0,14,0.79
07017,4942.0,70000.0,1112,22.5
07018,1877.0,70446.0,350,18.65
07020,1801.0,48621.0,236,13.1
07021,302.0,250001.0,0,0.0
07022,9380.0,60164.0,2148,22.9
07023,876.0,139297.0,14,1.6
07024,4911.0,78663.0,276,5.62
07026,14767.0,79433.0,2781,18.83
07027,987.0,124274.0,61,6.18
07028,1045.0,156566.0,0,0.0
07029,10123.0,63367.0,1517,14.99
07030,8041.0,61763.0,1459,18.14
07031,5170.0,87903.0,113,2.19
07032,20665.0,79793.0,2849,13.79
07033,2288.0,162772.0,134,5.86
07034,970.0,74240.0,0,0.0
07035,1669.0,90288.0,141,8.45
07036,15711.0,96442.0,1439,9.16
07039,1601.0,153512.0,43,2.69
07040,2206.0,177614.0,56,2.54
07041,907.0,70795.0,103,11.36
07042,3540.0,100568.0,642,18.14
07043,1070.0,250001.0,23,2.15
07044,1095.0,218819.0,0,0.0
07045,592.0,250001.0,0,0.0
07046,163.0,,0,0.0
07047,42000.0,68084.0,6052,14.41
07050,10055.0,50538.0,2924,29.08
07052,10515.0,83378.0,1661,15.8
07054,2427.0,77981.0,227,9.35
07055,50870.0,53063.0,14262,28.04
07057,2332.0,76637.0,310,13.29
07058,195.0,,40,20.51
07059,1114.0,156118.0,25,2.24
07060,28968.0,62879.0,5910,20.4
07062,5970.0,84339.0,688,11.52
07063,7550.0,81346.0,868,11.5
07064,1665.0,146599.0,32,1.92
07065,8381.0,81574.0,566,6.75
