zip_code,population,median_hh_income,poverty_count,%_poverty
01066,115.0,,67,58.26
01068,1479.0,96379.0,80,5.41
01069,7526.0,75844.0,641,8.52
01070,521.0,77917.0,54,10.36
01071,1058.0,106458.0,41,3.88
01072,1248.0,103250.0,64,5.13
01073,5626.0,125449.0,180,3.2
01074,749.0,76859.0,312,41.66
01075,14753.0,93472.0,912,6.18
01077,8259.0,115847.0,487,5.9
01079,240.0,76964.0,5,2.08
01080,1927.0,84063.0,96,4.98
01081,1577.0,90000.0,79,5.01
01082,9402.0,77769.0,641,6.82
01083,2443.0,,289,11.83
01084,101.0,91667.0,11,10.89
01085,34195.0,86031.0,3008,8.8
01088,595.0,75469.0,50,8.4
01089,20569.0,82892.0,1522,7.4
01092,1087.0,70938.0,36,3.31
01093,149.0,,4,2.68
01094,64.0,109000.0,0,0.0
01095,12494.0,126044.0,490,3.92
01096,2332.0,105000.0,125,5.36
01097,45.0,,0,0.0
01098,937.0,93125.0,32,3.42
01103,570.0,,232,40.7
01104,5394.0,63433.0,810,15.02
01105,1112.0,26706.0,172,15.47
01106,13589.0,143644.0,562,4.14
01107,1347.0,85524.0,87,6.46
01108,8558.0,67096.0,2239,26.16
01109,5607.0,49545.0,733,13.07
01118,8324.0,91744.0,684,8.22
01119,5801.0,67236.0,547,9.43
01128,2171.0,96979.0,75,3.45
01129,3257.0,94141.0,260,7.98
01144,,,0,
01151,3016.0,62801.0,304,10.08
01201,35181.0,70051.0,4374,12.43
01220,7654.0,58434.0,980,12.8
01222,584.0,107586.0,12,2.05
01223,2359.0,84375.0,208,8.82
01224,201.0,,6,2.99
01225,3014.0,71667.0,269,8.93
01226,5953.0,80281.0,329,5.53
01229,213.0,,0,0.0
01230,7583.0,84205.0,341,4.5
01235,2326.0,77118.0,150,6.45
01236,1283.0,90273.0,49,3.82
01237,2157.0,84506.0,85,3.94
01238,5344.0,80598.0,322,6.03
01240,4564.0,102614.0,287,6.29
01242,165.0,,11,6.67
01243,183.0,89219.0,25,13.66
01244,230.0,59655.0,8,3.48
01245,735.0,113750.0,0,0.0
01247,13176.0,56281.0,1808,13.72
01253,857.0,107955.0,24,2.8
01254,866.0,113304.0,45,5.2
01255,765.0,80938.0,20,2.61
01256,712.0,54716.0,97,13.62
01257,2133.0,78520.0,267,12.52
01258,186.0,128438.0,4,2.15
01259,688.0,126193.0,12,1.74
01260,20.0,,0,0.0
01262,1533.0,142857.0,165,10.76
01264,181.0,85313.0,9,4.97
01266,844.0,103250.0,90,10.66
01267,6494.0,94836.0,492,7.58
01270,834.0,103242.0,30,3.6
01301,15611.0,55595.0,1986,12.72
